,FIPSTATE,State,tonneCO2e_eff_avg,burden_avg,POP,Emp,tonneCO2e_eff_peremp_avg,tonneCO2e_eff_peremp_avg_log10,burden_peremp_avg,burden_peremp_avg_log10,ECF_std_dev
34,38,ND,35794170.61321793,8275352591.51275,760077.0,408791.75,87.56089283410913,1.942310181298703,20243.44324833549,4.306284384480424,2.0209821614435834
35,39,OH,82445503.4705639,19141009316.087814,11689442.0,5316205.75,15.508335709272332,1.1905651936187973,3600.5019775782407,3.556363053793535,0.13461171488043108
36,40,OK,52139214.0642633,12152105534.941933,3943079.0,1553890.75,33.55397672858488,1.525743998988839,7820.437527504384,3.8932310510733212,0.9756833590236865
37,41,OR,12387056.017492425,2860057991.142277,4190713.0,1890057.25,6.553799371681691,0.8164931424010712,1513.2123596479826,3.179899879874867,-0.8040556176150915
38,42,PA,81641892.46145995,18988869220.348125,12807060.0,5762749.25,14.16717766462942,1.1512833402431062,3295.1059288842257,3.51786938056597,0.036040884999909546
39,44,RI,1891663.5240945837,436753442.38941604,1057315.0,474072.75,3.990238890749539,0.6009988971475451,921.2793656446527,2.9643913441606466,-1.3448001284701114
40,45,SC,30219234.24703314,6976753067.783116,5084127.0,2036202.5,14.840976890576032,1.1714624888286638,3426.3552214394767,3.534832385691333,0.08667687213975431
41,46,SD,7158035.679779926,1652582507.5236964,882235.0,414566.5,17.266314764410357,1.2371996538229373,3986.2905167776375,3.6005689464557262,0.251632604892634
42,47,TN,44631993.55825241,10318561558.106184,6770010.0,2915675.5,15.307599751156262,1.184907098173789,3538.995185886147,3.548879971864838,0.12041372991715533
43,48,TX,359066502.7303467,84053425138.74661,28701845.0,12049384.25,29.799572764919226,1.4742100376612173,6975.744435965399,3.84359056136214,0.8463680416807964
44,49,UT,20787102.67881862,4849091925.333592,3161105.0,1439646.75,14.439030045959969,1.159538020114802,3368.2512222762925,3.527404476051907,0.056754537117317504
45,50,VT,1669569.0648106139,385485385.6659879,626299.0,304821.5,5.477202444088143,0.7385587932796219,1264.626627931389,3.1019623220619823,-0.9996180162531723
46,51,VA,35212795.89131785,8131131768.649988,8517685.0,3698066.0,9.521949011001386,0.9787258515451264,2198.752474577249,3.342176341240794,-0.39696146599365095
47,53,WA,21021806.77482809,4940482945.881799,7535591.0,3283190.75,6.402858796683711,0.8063739243609038,1504.7809652490641,3.177473288962059,-0.8294479969008025
48,54,WV,40414421.80082896,9349014062.320608,1805832.0,674975.25,59.87541291451644,1.7772485214268392,13850.899069737161,4.141477964617283,1.6067892607314558
49,55,WI,45913404.45095859,10625339647.71828,5813568.0,2860392.75,16.051433653982862,1.2055138280310769,3714.643608895415,3.5699171529243765,0.17212265626872025
50,56,WY,40785528.443920255,9460157598.446712,577737.0,265846.25,153.41773090243046,2.1858755551024514,35585.07068821438,4.551267832871134,2.632166180598141
